date,region,disease,case_count,severity
2022-02-01,west,asthma,15,medium
2022-02-01,central,flu,21,medium
2022-02-01,central,dengue,2,low
2022-02-01,central,diabetes,9,medium
2022-02-01,central,hypertension,17,low
2022-02-01,central,asthma,22,medium
2022-02-02,north,flu,24,high
2022-02-02,north,dengue,18,high
2022-02-02,north,diabetes,3,medium
2022-02-02,north,hypertension,22,medium
2022-02-02,north,asthma,18,low
2022-02-02,south,flu,5,medium
2022-02-02,south,dengue,21,low
2022-02-02,south,diabetes,23,high
2022-02-02,south,hypertension,2,low
2022-02-02,south,asthma,18,medium
2022-02-02,east,flu,21,low
2022-02-02,east,dengue,0,high
2022-02-02,east,diabetes,16,high
2022-02-02,east,hypertension,23,medium
2022-02-02,east,asthma,3,medium
2022-02-02,west,flu,19,medium
2022-02-02,west,dengue,17,high
2022-02-02,west,diabetes,8,medium
2022-02-02,west,hypertension,20,low
2022-02-02,west,asthma,3,high
2022-02-02,central,flu,1,medium
2022-02-02,central,dengue,6,low
2022-02-02,central,diabetes,18,low
2022-02-02,central,hypertension,11,low
2022-02-02,central,asthma,17,medium
2022-02-03,north,flu,14,low
2022-02-03,north,dengue,7,medium
2022-02-03,north,diabetes,22,medium
2022-02-03,north,hypertension,13,high
2022-02-03,north,asthma,22,medium
2022-02-03,south,flu,5,medium
2022-02-03,south,dengue,21,high
2022-02-03,south,diabetes,14,medium
2022-02-03,south,hypertension,6,low
2022-02-03,south,asthma,1,low
2022-02-03,east,flu,16,low
2022-02-03,east,dengue,24,low
2022-02-03,east,diabetes,2,medium
2022-02-03,east,hypertension,0,medium
2022-02-03,east,asthma,23,low
2022-02-03,west,flu,22,medium
2022-02-03,west,dengue,10,high
2022-02-03,west,diabetes,21,low
2022-02-03,west,hypertension,9,medium
2022-02-03,west,asthma,11,high
2022-02-03,central,flu,0,medium
2022-02-03,central,dengue,7,medium
2022-02-03,central,diabetes,0,low
2022-02-03,central,hypertension,21,low
2022-02-03,central,asthma,24,medium
2022-02-04,north,flu,14,medium
2022-02-04,north,dengue,4,medium
2022-02-04,north,diabetes,23,high
2022-02-04,north,hypertension,14,high
2022-02-04,north,asthma,11,medium
2022-02-04,south,flu,19,low
2022-02-04,south,dengue,1,low
2022-02-04,south,diabetes,4,high
2022-02-04,south,hypertension,0,low
2022-02-04,south,asthma,5,low
2022-02-04,east,flu,4,low
2022-02-04,east,dengue,18,low
2022-02-04,east,diabetes,9,low
2022-02-04,east,hypertension,17,high
2022-02-04,east,asthma,10,low
2022-02-04,west,flu,24,medium
2022-02-04,west,dengue,24,medium
2022-02-04,west,diabetes,23,medium
2022-02-04,west,hypertension,17,low
2022-02-04,west,asthma,5,low
2022-02-04,central,flu,12,low
2022-02-04,central,dengue,17,low
2022-02-04,central,diabetes,22,low
2022-02-04,central,hypertension,20,low
2022-02-04,central,asthma,7,low
2022-02-05,north,flu,5,high
2022-02-05,north,dengue,21,low
2022-02-05,north,diabetes,0,high
2022-02-05,north,hypertension,10,medium
2022-02-05,north,asthma,17,low
2022-02-05,south,flu,7,high
2022-02-05,south,dengue,16,low
2022-02-05,south,diabetes,7,medium
2022-02-05,south,hypertension,3,medium
2022-02-05,south,asthma,18,high
2022-02-05,east,flu,13,low
2022-02-05,east,dengue,4,medium
2022-02-05,east,diabetes,1,high
2022-02-05,east,hypertension,5,low
2022-02-05,east,asthma,0,medium
2022-02-05,west,flu,15,medium
2022-02-05,west,dengue,20,medium
2022-02-05,west,diabetes,8,low
2022-02-05,west,hypertension,1,medium
2022-02-05,west,asthma,13,high
2022-02-05,central,flu,18,high
2022-02-05,central,dengue,17,high
2022-02-05,central,diabetes,22,medium
2022-02-05,central,hypertension,10,low
2022-02-05,central,asthma,21,medium
2022-02-06,north,flu,20,low
2022-02-06,north,dengue,11,medium
2022-02-06,north,diabetes,14,medium
2022-02-06,north,hypertension,24,medium
2022-02-06,north,asthma,16,medium
2022-02-06,south,flu,5,low
2022-02-06,south,dengue,2,low
2022-02-06,south,diabetes,13,medium
2022-02-06,south,hypertension,13,medium
2022-02-06,south,asthma,20,high
2022-02-06,east,flu,15,high
2022-02-06,east,dengue,20,high
2022-02-06,east,diabetes,24,low
2022-02-06,east,hypertension,1,medium
2022-02-06,east,asthma,14,medium
2022-02-06,west,flu,14,low
2022-02-06,west,dengue,22,high
2022-02-06,west,diabetes,17,medium
2022-02-06,west,hypertension,10,low
2022-02-06,west,asthma,22,medium
2022-02-06,central,flu,15,medium
2022-02-06,central,dengue,14,low
2022-02-06,central,diabetes,10,low
2022-02-06,central,hypertension,3,high
2022-02-06,central,asthma,21,low
2022-02-07,north,flu,13,medium
2022-02-07,north,dengue,15,medium
2022-02-07,north,diabetes,13,low
2022-02-07,north,hypertension,14,medium
2022-02-07,north,asthma,7,low
2022-02-07,south,flu,3,medium
2022-02-07,south,dengue,1,low
2022-02-07,south,diabetes,3,high
2022-02-07,south,hypertension,10,low
2022-02-07,south,asthma,11,low
2022-02-07,east,flu,12,low
2022-02-07,east,dengue,23,medium
2022-02-07,east,diabetes,9,high
2022-02-07,east,hypertension,19,medium
2022-02-07,east,asthma,6,high
2022-02-07,west,flu,11,low
2022-02-07,west,dengue,9,low
2022-02-07,west,diabetes,12,medium
2022-02-07,west,hypertension,21,medium
2022-02-07,west,asthma,8,medium
2022-02-07,central,flu,14,medium
2022-02-07,central,dengue,24,high
2022-02-07,central,diabetes,7,medium
2022-02-07,central,hypertension,16,low
2022-02-07,central,asthma,4,low
2022-02-08,north,flu,23,high
2022-02-08,north,dengue,6,medium
2022-02-08,north,diabetes,17,medium
2022-02-08,north,hypertension,9,medium
2022-02-08,north,asthma,17,low
2022-02-08,south,flu,16,medium
2022-02-08,south,dengue,1,medium
2022-02-08,south,diabetes,20,low
2022-02-08,south,hypertension,15,low
2022-02-08,south,asthma,2,medium
2022-02-08,east,flu,10,low
2022-02-08,east,dengue,13,medium
2022-02-08,east,diabetes,24,medium
2022-02-08,east,hypertension,1,low
2022-02-08,east,asthma,6,medium
2022-02-08,west,flu,2,medium
2022-02-08,west,dengue,6,medium
2022-02-08,west,diabetes,10,high
2022-02-08,west,hypertension,13,low
2022-02-08,west,asthma,5,medium
2022-02-08,central,flu,6,medium
2022-02-08,central,dengue,3,low
2022-02-08,central,diabetes,0,medium
2022-02-08,central,hypertension,8,low
2022-02-08,central,asthma,5,low
2022-02-09,north,flu,3,medium
2022-02-09,north,dengue,1,medium
2022-02-09,north,diabetes,11,low
2022-02-09,north,hypertension,20,low
2022-02-09,north,asthma,7,medium
2022-02-09,south,flu,21,low
2022-02-09,south,dengue,2,low
2022-02-09,south,diabetes,1,high
2022-02-09,south,hypertension,1,low
2022-02-09,south,asthma,2,medium
2022-02-09,east,flu,19,low
2022-02-09,east,dengue,11,low
2022-02-09,east,diabetes,4,low
2022-02-09,east,hypertension,14,low
2022-02-09,east,asthma,15,medium
2022-02-09,west,flu,24,high
2022-02-09,west,dengue,11,low
2022-02-09,west,diabetes,11,high
2022-02-09,west,hypertension,2,high
2022-02-09,west,asthma,12,low
2022-02-09,central,flu,18,low
2022-02-09,central,dengue,4,medium
2022-02-09,central,diabetes,23,medium
2022-02-09,central,hypertension,24,medium
2022-02-09,central,asthma,19,medium
2022-02-10,north,flu,17,medium
2022-02-10,north,dengue,0,medium
2022-02-10,north,diabetes,11,medium
2022-02-10,north,hypertension,1,low
2022-02-10,north,asthma,3,low
2022-02-10,south,flu,17,low
2022-02-10,south,dengue,8,low
2022-02-10,south,diabetes,24,medium
2022-02-10,south,hypertension,10,high
2022-02-10,south,asthma,22,high
2022-02-10,east,flu,17,medium
2022-02-10,east,dengue,2,medium
2022-02-10,east,diabetes,14,high
2022-02-10,east,hypertension,4,low
2022-02-10,east,asthma,11,high
2022-02-10,west,flu,9,medium
2022-02-10,west,dengue,12,low
2022-02-10,west,diabetes,23,medium
2022-02-10,west,hypertension,13,high
2022-02-10,west,asthma,15,low
2022-02-10,central,flu,13,low
2022-02-10,central,dengue,20,low
2022-02-10,central,diabetes,1,low
2022-02-10,central,hypertension,13,high
2022-02-10,central,asthma,9,high
2022-02-11,north,flu,24,medium
2022-02-11,north,dengue,0,high
2022-02-11,north,diabetes,13,low
2022-02-11,north,hypertension,15,medium
2022-02-11,north,asthma,19,medium
2022-02-11,south,flu,8,high
2022-02-11,south,dengue,12,low
2022-02-11,south,diabetes,7,medium
2022-02-11,south,hypertension,3,low
2022-02-11,south,asthma,3,low
2022-02-11,east,flu,11,high
2022-02-11,east,dengue,12,high
2022-02-11,east,diabetes,19,medium
2022-02-11,east,hypertension,5,low
2022-02-11,east,asthma,10,medium
2022-02-11,west,flu,22,low
2022-02-11,west,dengue,18,medium
2022-02-11,west,diabetes,1,medium
2022-02-11,west,hypertension,1,medium
2022-02-11,west,asthma,17,low
2022-02-11,central,flu,23,low
2022-02-11,central,dengue,22,low
2022-02-11,central,diabetes,2,low
2022-02-11,central,hypertension,13,low
2022-02-11,central,asthma,15,medium
2022-02-12,north,flu,0,medium
2022-02-12,north,dengue,6,low
2022-02-12,north,diabetes,4,medium
2022-02-12,north,hypertension,19,low
2022-02-12,north,asthma,3,medium
2022-02-12,south,flu,6,medium
2022-02-12,south,dengue,4,high
2022-02-12,south,diabetes,2,low
2022-02-12,south,hypertension,21,high
2022-02-12,south,asthma,4,low
2022-02-12,east,flu,4,low
2022-02-12,east,dengue,1,low
2022-02-12,east,diabetes,20,low
2022-02-12,east,hypertension,14,medium
2022-02-12,east,asthma,22,low
2022-02-12,west,flu,6,medium
2022-02-12,west,dengue,12,low
2022-02-12,west,diabetes,17,medium
2022-02-12,west,hypertension,20,high
2022-02-12,west,asthma,12,low
2022-02-12,central,flu,16,low
2022-02-12,central,dengue,10,medium
2022-02-12,central,diabetes,19,low
2022-02-12,central,hypertension,20,medium
2022-02-12,central,asthma,3,high
2022-02-13,north,flu,15,medium
2022-02-13,north,dengue,7,high
2022-02-13,north,diabetes,19,high
2022-02-13,north,hypertension,9,medium
2022-02-13,north,asthma,12,low
2022-02-13,south,flu,16,medium
2022-02-13,south,dengue,8,medium
2022-02-13,south,diabetes,15,low
2022-02-13,south,hypertension,9,high
2022-02-13,south,asthma,7,medium
2022-02-13,east,flu,10,medium
2022-02-13,east,dengue,7,high
2022-02-13,east,diabetes,7,low
2022-02-13,east,hypertension,16,low
2022-02-13,east,asthma,23,high
2022-02-13,west,flu,4,medium
2022-02-13,west,dengue,0,medium
2022-02-13,west,diabetes,7,low
2022-02-13,west,hypertension,24,medium
2022-02-13,west,asthma,0,low
2022-02-13,central,flu,23,low
2022-02-13,central,dengue,16,high
2022-02-13,central,diabetes,20,low
2022-02-13,central,hypertension,13,high
2022-02-13,central,asthma,19,medium
2022-02-14,north,flu,6,medium
2022-02-14,north,dengue,18,low
2022-02-14,north,diabetes,4,medium
2022-02-14,north,hypertension,21,medium
2022-02-14,north,asthma,9,low
2022-02-14,south,flu,15,high
2022-02-14,south,dengue,7,medium
2022-02-14,south,diabetes,24,high
2022-02-14,south,hypertension,14,low
2022-02-14,south,asthma,16,low
2022-02-14,east,flu,3,medium
2022-02-14,east,dengue,8,high
2022-02-14,east,diabetes,22,low
2022-02-14,east,hypertension,17,low
2022-02-14,east,asthma,3,low
2022-02-14,west,flu,7,low
2022-02-14,west,dengue,12,medium
2022-02-14,west,diabetes,15,high
2022-02-14,west,hypertension,1,low
2022-02-14,west,asthma,14,low
2022-02-14,central,flu,17,low
2022-02-14,central,dengue,24,low
2022-02-14,central,diabetes,13,medium
2022-02-14,central,hypertension,24,low
2022-02-14,central,asthma,19,low
2022-02-15,north,flu,20,medium
2022-02-15,north,dengue,18,high
2022-02-15,north,diabetes,23,high
2022-02-15,north,hypertension,22,high
2022-02-15,north,asthma,11,high
2022-02-15,south,flu,17,medium
2022-02-15,south,dengue,20,high
2022-02-15,south,diabetes,13,medium
2022-02-15,south,hypertension,6,low
2022-02-15,south,asthma,10,low
2022-02-15,east,flu,21,high
2022-02-15,east,dengue,21,medium
2022-02-15,east,diabetes,12,low
2022-02-15,east,hypertension,20,medium
2022-02-15,east,asthma,17,low
2022-02-15,west,flu,18,low
2022-02-15,west,dengue,11,medium
2022-02-15,west,diabetes,10,medium
2022-02-15,west,hypertension,0,medium
2022-02-15,west,asthma,21,medium
2022-02-15,central,flu,6,medium
2022-02-15,central,dengue,24,medium
2022-02-15,central,diabetes,14,low
2022-02-15,central,hypertension,15,high
2022-02-15,central,asthma,11,medium
2022-02-16,north,flu,0,low
2022-02-16,north,dengue,2,medium
2022-02-16,north,diabetes,9,medium
2022-02-16,north,hypertension,24,medium
2022-02-16,north,asthma,13,medium
2022-02-16,south,flu,1,low
2022-02-16,south,dengue,12,medium
2022-02-16,south,diabetes,3,low
2022-02-16,south,hypertension,21,high
2022-02-16,south,asthma,13,low
2022-02-16,east,flu,1,medium
2022-02-16,east,dengue,19,low
2022-02-16,east,diabetes,18,high
2022-02-16,east,hypertension,5,high
2022-02-16,east,asthma,4,low
2022-02-16,west,flu,14,medium
2022-02-16,west,dengue,19,medium
2022-02-16,west,diabetes,21,medium
2022-02-16,west,hypertension,4,medium
2022-02-16,west,asthma,21,medium
2022-02-16,central,flu,20,low
2022-02-16,central,dengue,13,low
2022-02-16,central,diabetes,24,low
2022-02-16,central,hypertension,16,medium
2022-02-16,central,asthma,3,medium
2022-02-17,north,flu,2,low
2022-02-17,north,dengue,15,low
2022-02-17,north,diabetes,19,medium
2022-02-17,north,hypertension,23,medium
2022-02-17,north,asthma,17,medium
2022-02-17,south,flu,18,medium
2022-02-17,south,dengue,13,low
2022-02-17,south,diabetes,23,low
2022-02-17,south,hypertension,5,low
2022-02-17,south,asthma,3,medium
2022-02-17,east,flu,15,low
2022-02-17,east,dengue,22,medium
2022-02-17,east,diabetes,0,low
2022-02-17,east,hypertension,19,low
2022-02-17,east,asthma,14,high
2022-02-17,west,flu,21,medium
2022-02-17,west,dengue,16,medium
2022-02-17,west,diabetes,19,medium
2022-02-17,west,hypertension,14,medium
2022-02-17,west,asthma,13,medium
2022-02-17,central,flu,6,medium
2022-02-17,central,dengue,15,low
2022-02-17,central,diabetes,19,low
2022-02-17,central,hypertension,17,low
2022-02-17,central,asthma,10,low
2022-02-18,north,flu,21,low
2022-02-18,north,dengue,16,high
2022-02-18,north,diabetes,18,high
2022-02-18,north,hypertension,9,high
2022-02-18,north,asthma,18,low
2022-02-18,south,flu,4,medium
2022-02-18,south,dengue,20,medium
2022-02-18,south,diabetes,4,medium
2022-02-18,south,hypertension,3,low
2022-02-18,south,asthma,6,medium
2022-02-18,east,flu,0,medium
2022-02-18,east,dengue,3,medium
2022-02-18,east,diabetes,21,low
2022-02-18,east,hypertension,11,low
2022-02-18,east,asthma,19,medium
2022-02-18,west,flu,3,low
2022-02-18,west,dengue,23,low
2022-02-18,west,diabetes,21,low
2022-02-18,west,hypertension,2,low
2022-02-18,west,asthma,13,low
2022-02-18,central,flu,15,low
2022-02-18,central,dengue,9,high
2022-02-18,central,diabetes,5,low
2022-02-18,central,hypertension,12,high
2022-02-18,central,asthma,10,low
2022-02-19,north,flu,10,low
2022-02-19,north,dengue,3,low
2022-02-19,north,diabetes,6,low
2022-02-19,north,hypertension,14,low
2022-02-19,north,asthma,23,medium
2022-02-19,south,flu,23,medium
2022-02-19,south,dengue,6,low
2022-02-19,south,diabetes,11,medium
2022-02-19,south,hypertension,13,medium
2022-02-19,south,asthma,20,low
2022-02-19,east,flu,2,medium
2022-02-19,east,dengue,4,medium
2022-02-19,east,diabetes,18,low
2022-02-19,east,hypertension,20,medium
2022-02-19,east,asthma,24,low
2022-02-19,west,flu,0,low
2022-02-19,west,dengue,3,medium
2022-02-19,west,diabetes,24,high
2022-02-19,west,hypertension,22,medium
2022-02-19,west,asthma,23,low
2022-02-19,central,flu,1,medium
2022-02-19,central,dengue,10,low
2022-02-19,central,diabetes,21,medium
2022-02-19,central,hypertension,1,low
2022-02-19,central,asthma,5,high
2022-02-20,north,flu,9,low
2022-02-20,north,dengue,1,medium
2022-02-20,north,diabetes,24,medium
2022-02-20,north,hypertension,1,high
2022-02-20,north,asthma,18,medium
2022-02-20,south,flu,21,low
2022-02-20,south,dengue,14,medium
2022-02-20,south,diabetes,9,high
2022-02-20,south,hypertension,18,medium
2022-02-20,south,asthma,6,high
2022-02-20,east,flu,3,medium
2022-02-20,east,dengue,21,low
2022-02-20,east,diabetes,7,high
2022-02-20,east,hypertension,21,low
2022-02-20,east,asthma,13,low
2022-02-20,west,flu,8,medium
2022-02-20,west,dengue,16,low
2022-02-20,west,diabetes,24,low
2022-02-20,west,hypertension,2,high
2022-02-20,west,asthma,0,low
2022-02-20,central,flu,2,low
2022-02-20,central,dengue,19,medium
2022-02-20,central,diabetes,17,low
2022-02-20,central,hypertension,4,high
2022-02-20,central,asthma,23,low
2022-02-21,north,flu,7,low
2022-02-21,north,dengue,8,medium
2022-02-21,north,diabetes,20,low
2022-02-21,north,hypertension,8,low
2022-02-21,north,asthma,15,high
2022-02-21,south,flu,17,low
2022-02-21,south,dengue,19,medium
2022-02-21,south,diabetes,1,low
2022-02-21,south,hypertension,2,low
2022-02-21,south,asthma,17,low
2022-02-21,east,flu,5,low
2022-02-21,east,dengue,0,low
2022-02-21,east,diabetes,7,high
2022-02-21,east,hypertension,15,low
2022-02-21,east,asthma,3,medium
2022-02-21,west,flu,13,low
2022-02-21,west,dengue,8,high
2022-02-21,west,diabetes,13,low
2022-02-21,west,hypertension,0,medium
2022-02-21,west,asthma,22,low
2022-02-21,central,flu,12,low
2022-02-21,central,dengue,5,high
2022-02-21,central,diabetes,22,low
2022-02-21,central,hypertension,4,medium
2022-02-21,central,asthma,0,low
2022-02-22,north,flu,19,high
2022-02-22,north,dengue,4,high
2022-02-22,north,diabetes,8,high
2022-02-22,north,hypertension,17,low
2022-02-22,north,asthma,11,high
2022-02-22,south,flu,1,high
2022-02-22,south,dengue,11,low
2022-02-22,south,diabetes,23,medium
2022-02-22,south,hypertension,2,high
2022-02-22,south,asthma,15,medium
2022-02-22,east,flu,23,low
2022-02-22,east,dengue,0,low
2022-02-22,east,diabetes,19,high
2022-02-22,east,hypertension,18,medium
2022-02-22,east,asthma,10,medium
2022-02-22,west,flu,15,medium
2022-02-22,west,dengue,16,high
2022-02-22,west,diabetes,10,high
2022-02-22,west,hypertension,2,low
2022-02-22,west,asthma,15,low
2022-02-22,central,flu,2,medium
2022-02-22,central,dengue,14,low
2022-02-22,central,diabetes,8,medium
2022-02-22,central,hypertension,0,high
2022-02-22,central,asthma,22,low
2022-02-23,north,flu,2,medium
2022-02-23,north,dengue,24,low
2022-02-23,north,diabetes,14,low
2022-02-23,north,hypertension,2,medium
2022-02-23,north,asthma,20,medium
2022-02-23,south,flu,13,high
2022-02-23,south,dengue,16,medium
2022-02-23,south,diabetes,2,low
2022-02-23,south,hypertension,14,low
2022-02-23,south,asthma,0,high
2022-02-23,east,flu,22,low
2022-02-23,east,dengue,1,medium
2022-02-23,east,diabetes,5,low
2022-02-23,east,hypertension,20,medium
2022-02-23,east,asthma,2,medium
2022-02-23,west,flu,13,medium
2022-02-23,west,dengue,16,low
2022-02-23,west,diabetes,23,low
2022-02-23,west,hypertension,5,low
2022-02-23,west,asthma,15,medium
2022-02-23,central,flu,13,high
2022-02-23,central,dengue,9,medium
2022-02-23,central,diabetes,19,high
2022-02-23,central,hypertension,13,medium
2022-02-23,central,asthma,22,medium
2022-02-24,north,flu,18,high
2022-02-24,north,dengue,13,low
2022-02-24,north,diabetes,20,medium
2022-02-24,north,hypertension,7,low
2022-02-24,north,asthma,8,low
2022-02-24,south,flu,23,low
2022-02-24,south,dengue,13,medium
2022-02-24,south,diabetes,2,low
2022-02-24,south,hypertension,13,medium
2022-02-24,south,asthma,3,low
2022-02-24,east,flu,7,high
2022-02-24,east,dengue,13,low
2022-02-24,east,diabetes,23,low
2022-02-24,east,hypertension,22,medium
