region,medicine,predicted_demand,current_stock,stock_gap,production_action,risk_flag
central,paracetamol,1051.2733333333333,4812,-3760.7266666666665,Reduce Production,No Immediate Risk
central,paracetamol,1062.7266666666667,4812,-3749.2733333333335,Reduce Production,No Immediate Risk
central,paracetamol,1034.47,4812,-3777.5299999999997,Reduce Production,No Immediate Risk
central,paracetamol,1153.1933333333334,4812,-3658.8066666666664,Reduce Production,No Immediate Risk
central,paracetamol,1009.12,4812,-3802.88,Reduce Production,No Immediate Risk
central,paracetamol,1087.4,4812,-3724.6,Reduce Production,No Immediate Risk
central,paracetamol,1270.3933333333334,4812,-3541.6066666666666,Reduce Production,No Immediate Risk
central,paracetamol,1102.3633333333332,4812,-3709.6366666666668,Reduce Production,No Immediate Risk
central,paracetamol,1338.55,4812,-3473.45,Reduce Production,No Immediate Risk
central,paracetamol,1301.92,4812,-3510.08,Reduce Production,No Immediate Risk
central,paracetamol,1042.4533333333334,4812,-3769.5466666666666,Reduce Production,No Immediate Risk
central,paracetamol,1265.8433333333332,4812,-3546.1566666666668,Reduce Production,No Immediate Risk
central,paracetamol,1188.21,4812,-3623.79,Reduce Production,No Immediate Risk
central,paracetamol,1261.45,4812,-3550.55,Reduce Production,No Immediate Risk
central,paracetamol,1349.26,4812,-3462.74,Reduce Production,No Immediate Risk
central,paracetamol,1229.8766666666668,4812,-3582.123333333333,Reduce Production,No Immediate Risk
central,paracetamol,850.4333333333333,4812,-3961.5666666666666,Reduce Production,No Immediate Risk
central,paracetamol,1201.9366666666667,4812,-3610.0633333333335,Reduce Production,No Immediate Risk
central,paracetamol,1262.7866666666666,4812,-3549.213333333333,Reduce Production,No Immediate Risk
central,paracetamol,1156.4833333333333,4812,-3655.5166666666664,Reduce Production,No Immediate Risk
central,paracetamol,1131.16,4812,-3680.84,Reduce Production,No Immediate Risk
central,paracetamol,1235.26,4812,-3576.74,Reduce Production,No Immediate Risk
central,paracetamol,1136.3766666666668,4812,-3675.623333333333,Reduce Production,No Immediate Risk
central,paracetamol,1215.7233333333334,4812,-3596.2766666666666,Reduce Production,No Immediate Risk
central,paracetamol,1364.62,4812,-3447.38,Reduce Production,No Immediate Risk
central,paracetamol,1141.5633333333333,4812,-3670.4366666666665,Reduce Production,No Immediate Risk
central,paracetamol,1302.5133333333333,4812,-3509.4866666666667,Reduce Production,No Immediate Risk
central,paracetamol,1179.49,4812,-3632.51,Reduce Production,No Immediate Risk
central,paracetamol,1207.6733333333334,4812,-3604.326666666667,Reduce Production,No Immediate Risk
central,paracetamol,1182.3133333333333,4812,-3629.6866666666665,Reduce Production,No Immediate Risk
central,paracetamol,1450.94,4812,-3361.06,Reduce Production,No Immediate Risk
central,paracetamol,1278.7633333333333,4812,-3533.2366666666667,Reduce Production,No Immediate Risk
central,paracetamol,1363.9866666666667,4812,-3448.0133333333333,Reduce Production,No Immediate Risk
central,paracetamol,1210.84,4812,-3601.16,Reduce Production,No Immediate Risk
central,paracetamol,1223.2433333333333,4812,-3588.7566666666667,Reduce Production,No Immediate Risk
central,paracetamol,1167.4233333333334,4812,-3644.576666666667,Reduce Production,No Immediate Risk
central,paracetamol,1201.8,4812,-3610.2,Reduce Production,No Immediate Risk
central,paracetamol,1258.5233333333333,4812,-3553.4766666666665,Reduce Production,No Immediate Risk
central,paracetamol,1189.2933333333333,4812,-3622.706666666667,Reduce Production,No Immediate Risk
central,paracetamol,1085.8833333333334,4812,-3726.116666666667,Reduce Production,No Immediate Risk
central,paracetamol,1254.2533333333333,4812,-3557.746666666667,Reduce Production,No Immediate Risk
central,paracetamol,1089.98,4812,-3722.02,Reduce Production,No Immediate Risk
central,paracetamol,1194.3233333333333,4812,-3617.6766666666667,Reduce Production,No Immediate Risk
central,paracetamol,1264.0566666666666,4812,-3547.9433333333336,Reduce Production,No Immediate Risk
central,paracetamol,1319.6133333333332,4812,-3492.3866666666668,Reduce Production,No Immediate Risk
central,paracetamol,1329.8733333333332,4812,-3482.126666666667,Reduce Production,No Immediate Risk
central,paracetamol,1369.56,4812,-3442.44,Reduce Production,No Immediate Risk
central,paracetamol,1184.8966666666668,4812,-3627.1033333333335,Reduce Production,No Immediate Risk
central,paracetamol,1384.24,4812,-3427.76,Reduce Production,No Immediate Risk
central,paracetamol,1149.13,4812,-3662.87,Reduce Production,No Immediate Risk
central,paracetamol,1218.0766666666666,4812,-3593.923333333333,Reduce Production,No Immediate Risk
central,paracetamol,1233.3066666666666,4812,-3578.6933333333336,Reduce Production,No Immediate Risk
central,paracetamol,1086.4,4812,-3725.6,Reduce Production,No Immediate Risk
central,paracetamol,1355.3466666666666,4812,-3456.6533333333336,Reduce Production,No Immediate Risk
central,paracetamol,1131.62,4812,-3680.38,Reduce Production,No Immediate Risk
central,paracetamol,1471.3633333333332,4812,-3340.6366666666668,Reduce Production,No Immediate Risk
central,paracetamol,1119.9466666666667,4812,-3692.0533333333333,Reduce Production,No Immediate Risk
central,paracetamol,1352.4566666666667,4812,-3459.543333333333,Reduce Production,No Immediate Risk
central,paracetamol,1199.4133333333334,4812,-3612.5866666666666,Reduce Production,No Immediate Risk
central,paracetamol,1218.69,4812,-3593.31,Reduce Production,No Immediate Risk
central,paracetamol,1280.38,4812,-3531.62,Reduce Production,No Immediate Risk
central,paracetamol,1292.4166666666667,4812,-3519.583333333333,Reduce Production,No Immediate Risk
central,paracetamol,1210.1133333333332,4812,-3601.8866666666668,Reduce Production,No Immediate Risk
central,paracetamol,1352.1766666666667,4812,-3459.8233333333333,Reduce Production,No Immediate Risk
central,paracetamol,1370.2166666666667,4812,-3441.7833333333333,Reduce Production,No Immediate Risk
central,paracetamol,1119.93,4812,-3692.0699999999997,Reduce Production,No Immediate Risk
central,paracetamol,1206.6666666666667,4812,-3605.333333333333,Reduce Production,No Immediate Risk
central,paracetamol,1143.48,4812,-3668.52,Reduce Production,No Immediate Risk
central,paracetamol,1286.91,4812,-3525.09,Reduce Production,No Immediate Risk
central,paracetamol,1223.8933333333334,4812,-3588.1066666666666,Reduce Production,No Immediate Risk
central,paracetamol,1162.8033333333333,4812,-3649.1966666666667,Reduce Production,No Immediate Risk
central,paracetamol,1208.93,4812,-3603.0699999999997,Reduce Production,No Immediate Risk
central,paracetamol,1128.54,4812,-3683.46,Reduce Production,No Immediate Risk
central,paracetamol,1119.2733333333333,4812,-3692.7266666666665,Reduce Production,No Immediate Risk
central,paracetamol,1149.37,4812,-3662.63,Reduce Production,No Immediate Risk
central,paracetamol,1125.6033333333332,4812,-3686.3966666666665,Reduce Production,No Immediate Risk
central,salbutamol,1389.9066666666668,2863,-1473.0933333333332,Reduce Production,No Immediate Risk
central,salbutamol,1124.31,2863,-1738.69,Reduce Production,No Immediate Risk
central,salbutamol,1150.3533333333332,2863,-1712.6466666666668,Reduce Production,No Immediate Risk
central,salbutamol,1121.2233333333334,2863,-1741.7766666666666,Reduce Production,No Immediate Risk
central,salbutamol,1211.12,2863,-1651.88,Reduce Production,No Immediate Risk
central,salbutamol,1283.21,2863,-1579.79,Reduce Production,No Immediate Risk
central,salbutamol,1369.4266666666667,2863,-1493.5733333333333,Reduce Production,No Immediate Risk
central,salbutamol,1188.9133333333334,2863,-1674.0866666666666,Reduce Production,No Immediate Risk
central,salbutamol,1253.24,2863,-1609.76,Reduce Production,No Immediate Risk
central,salbutamol,1339.39,2863,-1523.61,Reduce Production,No Immediate Risk
central,salbutamol,1244.1733333333334,2863,-1618.8266666666666,Reduce Production,No Immediate Risk
central,salbutamol,1180.1133333333332,2863,-1682.8866666666668,Reduce Production,No Immediate Risk
central,salbutamol,1238.19,2863,-1624.81,Reduce Production,No Immediate Risk
central,salbutamol,1110.4066666666668,2863,-1752.5933333333332,Reduce Production,No Immediate Risk
central,salbutamol,1113.1133333333332,2863,-1749.8866666666668,Reduce Production,No Immediate Risk
central,salbutamol,1260.1566666666668,2863,-1602.8433333333332,Reduce Production,No Immediate Risk
central,salbutamol,1232.9733333333334,2863,-1630.0266666666666,Reduce Production,No Immediate Risk
central,salbutamol,1208.9066666666668,2863,-1654.0933333333332,Reduce Production,No Immediate Risk
central,salbutamol,1195.42,2863,-1667.58,Reduce Production,No Immediate Risk
central,salbutamol,1176.72,2863,-1686.28,Reduce Production,No Immediate Risk
central,salbutamol,1215.0266666666666,2863,-1647.9733333333334,Reduce Production,No Immediate Risk
central,salbutamol,1227.9933333333333,2863,-1635.0066666666667,Reduce Production,No Immediate Risk
central,salbutamol,1057.3266666666666,2863,-1805.6733333333334,Reduce Production,No Immediate Risk
central,salbutamol,1253.6633333333334,2863,-1609.3366666666666,Reduce Production,No Immediate Risk
central,salbutamol,1203.5233333333333,2863,-1659.4766666666667,Reduce Production,No Immediate Risk
central,salbutamol,1205.97,2863,-1657.03,Reduce Production,No Immediate Risk
central,salbutamol,1237.8633333333332,2863,-1625.1366666666668,Reduce Production,No Immediate Risk
central,salbutamol,1335.0833333333333,2863,-1527.9166666666667,Reduce Production,No Immediate Risk
central,salbutamol,1277.6533333333334,2863,-1585.3466666666666,Reduce Production,No Immediate Risk
central,salbutamol,1402.87,2863,-1460.13,Reduce Production,No Immediate Risk
central,salbutamol,1276.4833333333333,2863,-1586.5166666666667,Reduce Production,No Immediate Risk
central,salbutamol,1186.24,2863,-1676.76,Reduce Production,No Immediate Risk
central,salbutamol,1010.8566666666667,2863,-1852.1433333333334,Reduce Production,No Immediate Risk
central,salbutamol,1249.7933333333333,2863,-1613.2066666666667,Reduce Production,No Immediate Risk
central,salbutamol,1134.3166666666666,2863,-1728.6833333333334,Reduce Production,No Immediate Risk
central,salbutamol,1164.15,2863,-1698.85,Reduce Production,No Immediate Risk
central,salbutamol,1018.94,2863,-1844.06,Reduce Production,No Immediate Risk
central,salbutamol,1272.7566666666667,2863,-1590.2433333333333,Reduce Production,No Immediate Risk
central,salbutamol,1280.3633333333332,2863,-1582.6366666666668,Reduce Production,No Immediate Risk
central,salbutamol,1269.6166666666666,2863,-1593.3833333333334,Reduce Production,No Immediate Risk
central,salbutamol,1352.64,2863,-1510.36,Reduce Production,No Immediate Risk
central,salbutamol,1026.8633333333332,2863,-1836.1366666666668,Reduce Production,No Immediate Risk
central,salbutamol,1087.5433333333333,2863,-1775.4566666666667,Reduce Production,No Immediate Risk
central,salbutamol,1310.9333333333334,2863,-1552.0666666666666,Reduce Production,No Immediate Risk
central,salbutamol,1376.18,2863,-1486.82,Reduce Production,No Immediate Risk
central,salbutamol,1334.71,2863,-1528.29,Reduce Production,No Immediate Risk
central,salbutamol,1294.1233333333332,2863,-1568.8766666666668,Reduce Production,No Immediate Risk
central,salbutamol,1046.06,2863,-1816.94,Reduce Production,No Immediate Risk
central,salbutamol,1052.6966666666667,2863,-1810.3033333333333,Reduce Production,No Immediate Risk
central,salbutamol,1193.9566666666667,2863,-1669.0433333333333,Reduce Production,No Immediate Risk
central,salbutamol,1234.8433333333332,2863,-1628.1566666666668,Reduce Production,No Immediate Risk
central,salbutamol,1307.4666666666667,2863,-1555.5333333333333,Reduce Production,No Immediate Risk
central,salbutamol,1280.5733333333333,2863,-1582.4266666666667,Reduce Production,No Immediate Risk
central,salbutamol,1093.46,2863,-1769.54,Reduce Production,No Immediate Risk
central,salbutamol,1002.7933333333333,2863,-1860.2066666666667,Reduce Production,No Immediate Risk
central,salbutamol,1127.9533333333334,2863,-1735.0466666666666,Reduce Production,No Immediate Risk
central,salbutamol,1290.1766666666667,2863,-1572.8233333333333,Reduce Production,No Immediate Risk
central,salbutamol,1383.5666666666666,2863,-1479.4333333333334,Reduce Production,No Immediate Risk
central,salbutamol,1203.46,2863,-1659.54,Reduce Production,No Immediate Risk
central,salbutamol,1159.0666666666666,2863,-1703.9333333333334,Reduce Production,No Immediate Risk
central,salbutamol,1349.1666666666667,2863,-1513.8333333333333,Reduce Production,No Immediate Risk
central,salbutamol,1059.2833333333333,2863,-1803.7166666666667,Reduce Production,No Immediate Risk
central,salbutamol,1214.7633333333333,2863,-1648.2366666666667,Reduce Production,No Immediate Risk
central,salbutamol,1071.3166666666666,2863,-1791.6833333333334,Reduce Production,No Immediate Risk
central,salbutamol,1191.03,2863,-1671.97,Reduce Production,No Immediate Risk
central,salbutamol,1214.7133333333334,2863,-1648.2866666666666,Reduce Production,No Immediate Risk
central,salbutamol,1255.3133333333333,2863,-1607.6866666666667,Reduce Production,No Immediate Risk
central,salbutamol,1224.63,2863,-1638.37,Reduce Production,No Immediate Risk
central,salbutamol,1260.19,2863,-1602.81,Reduce Production,No Immediate Risk
central,salbutamol,1169.34,2863,-1693.66,Reduce Production,No Immediate Risk
central,salbutamol,1181.3966666666668,2863,-1681.6033333333332,Reduce Production,No Immediate Risk
central,salbutamol,1244.6733333333334,2863,-1618.3266666666666,Reduce Production,No Immediate Risk
central,salbutamol,1112.58,2863,-1750.42,Reduce Production,No Immediate Risk
central,salbutamol,1205.75,2863,-1657.25,Reduce Production,No Immediate Risk
central,salbutamol,1302.8,2863,-1560.2,Reduce Production,No Immediate Risk
central,salbutamol,1121.2833333333333,2863,-1741.7166666666667,Reduce Production,No Immediate Risk
central,salbutamol,1373.8566666666666,2863,-1489.1433333333334,Reduce Production,No Immediate Risk
central,salbutamol,1221.84,2863,-1641.16,Reduce Production,No Immediate Risk
central,salbutamol,1150.73,2863,-1712.27,Reduce Production,No Immediate Risk
central,salbutamol,1269.0766666666666,2863,-1593.9233333333334,Reduce Production,No Immediate Risk
central,salbutamol,1165.8,2863,-1697.2,Reduce Production,No Immediate Risk
central,salbutamol,1170.28,2863,-1692.72,Reduce Production,No Immediate Risk
central,salbutamol,1184.4333333333334,2863,-1678.5666666666666,Reduce Production,No Immediate Risk
central,salbutamol,1303.4966666666667,2863,-1559.5033333333333,Reduce Production,No Immediate Risk
central,salbutamol,1061.3,2863,-1801.7,Reduce Production,No Immediate Risk
